order_id,date,category,brand,unit_price,quantity,discount_pct,revenue,profit,profit_margin_pct,city,channel,payment_method,customer_segment,returned,customer_rating
ORD1940,2023-04-26,Grocery,Patanjali,548.47,5,0,2742.35,855.61,31.2,Chennai,Online,Credit Card,Regular,0,4.3
ORD1810,2023-04-26,Beauty,L'Oreal,1504.28,2,0,3008.56,484.38,16.1,Chennai,Mobile App,Debit Card,Regular,0,3.9
ORD1077,2023-04-26,Sports,Nike,3231.44,1,25,2423.58,649.52,26.8,Jaipur,Online,Debit Card,Regular,0,
ORD4910,2023-04-27,Sports,Puma,3191.15,3,10,8616.11,1921.39,22.3,Hyderabad,Online,UPI,Regular,0,
ORD3612,2023-04-27,Electronics,Xiaomi,23568.05,1,5,22389.65,6269.1,28.0,Hyderabad,Online,Credit Card,New,0,3.0
ORD2553,2023-04-27,Grocery,Amul,533.34,1,10,480.01,146.4,30.5,Bangalore,Online,Credit Card,New,1,4.6
ORD3692,2023-04-27,Electronics,Samsung,15060.73,1,10,13554.66,3713.98,27.4,Mumbai,In-Store,Credit Card,VIP,0,
ORD2007,2023-04-27,Electronics,Sony,77923.96,1,5,74027.76,20949.86,28.3,Ahmedabad,Online,UPI,Regular,0,3.9
ORD2084,2023-04-27,Grocery,ITC,331.61,1,15,281.87,25.37,9.0,Mumbai,Online,UPI,Regular,0,
ORD5368,2023-04-28,Sports,Nike,5040.31,1,20,4032.25,1358.87,33.7,Lucknow,Online,Credit Card,Regular,0,3.5
ORD3479,2023-04-28,Grocery,Nestle,823.85,4,30,2306.78,636.67,27.6,Bangalore,Mobile App,Cash,VIP,0,3.7
ORD4496,2023-04-28,Home & Kitchen,Usha,774.19,2,0,1548.38,540.38,34.9,Hyderabad,In-Store,UPI,New,0,3.5
ORD5535,2023-04-28,Grocery,Amul,725.65,2,0,1451.3,409.27,28.2,Lucknow,Online,UPI,New,1,2.6
ORD1347,2023-04-29,Beauty,Nykaa,1041.09,1,0,1041.09,116.6,11.2,Chennai,In-Store,UPI,New,0,3.4
ORD3066,2023-04-29,Home & Kitchen,Bosch,706.66,2,0,1413.32,327.89,23.2,Lucknow,In-Store,EMI,Regular,0,2.7
ORD5216,2023-04-29,Electronics,Xiaomi,41782.33,2,15,71029.96,22374.44,31.5,Jaipur,Mobile App,UPI,Premium,0,2.6
ORD1663,2023-04-30,Electronics,Sony,37224.88,2,0,74449.76,15634.45,21.0,Hyderabad,Online,Debit Card,Regular,0,3.1
ORD2206,2023-04-30,Clothing,Zara,4056.77,3,0,12170.31,997.97,8.2,Pune,Online,Credit Card,Premium,0,4.2
ORD3005,2023-04-30,Beauty,Dove,2334.89,4,5,8872.58,1668.05,18.8,Chennai,In-Store,UPI,Regular,1,4.2
ORD1017,2023-04-30,Clothing,Nike,2582.51,1,5,2453.38,235.52,9.6,Kolkata,In-Store,Credit Card,VIP,0,
ORD1768,2023-04-30,Electronics,Apple,59612.24,1,30,41728.57,13728.7,32.9,Mumbai,Online,UPI,New,0,4.0
ORD4257,2023-05-01,Home & Kitchen,Usha,10803.09,4,0,43212.36,6438.64,14.9,Jaipur,In-Store,UPI,Regular,0,3.1
ORD2443,2023-05-01,Sports,Yonex,5947.77,1,20,4758.22,1660.62,34.9,Jaipur,In-Store,EMI,Regular,0,4.5
ORD4886,2023-05-01,Sports,Adidas,3812.28,1,20,3049.82,811.25,26.6,Pune,Online,UPI,Regular,0,
ORD4368,2023-05-02,Electronics,Xiaomi,78732.59,4,15,267690.81,40956.69,15.3,Mumbai,In-Store,Credit Card,Premium,0,4.7
ORD3620,2023-05-02,Beauty,Dove,128.04,3,25,288.09,38.89,13.5,Lucknow,Online,UPI,Regular,0,2.5
ORD3057,2023-05-02,Beauty,Lakme,615.67,2,25,923.5,314.91,34.1,Ahmedabad,Online,UPI,VIP,0,3.7
ORD3706,2023-05-02,Sports,Yonex,6785.08,1,5,6445.83,1869.29,29.0,Mumbai,Online,Credit Card,Regular,0,3.5
ORD3439,2023-05-03,Electronics,Sony,41149.55,3,10,111103.79,14665.7,13.2,Mumbai,In-Store,Cash,New,0,3.2
ORD2567,2023-05-03,Sports,Decathlon,2380.04,2,20,3808.06,906.32,23.8,Bangalore,Mobile App,UPI,Regular,0,
ORD4995,2023-05-04,Home & Kitchen,Bajaj,11381.98,3,20,27316.75,8823.31,32.3,Hyderabad,In-Store,Debit Card,Premium,0,
ORD3507,2023-05-04,Beauty,Nykaa,2188.85,1,20,1751.08,530.58,30.3,Lucknow,In-Store,UPI,Regular,0,3.1
ORD5509,2023-05-04,Sports,Adidas,4556.92,5,20,18227.68,5450.08,29.9,Delhi,In-Store,Cash,Premium,0,2.5
ORD4190,2023-05-04,Clothing,Adidas,1761.27,4,5,6692.83,1479.12,22.1,Kolkata,In-Store,Credit Card,Regular,1,3.5
ORD1208,2023-05-04,Electronics,Apple,11465.96,1,5,10892.66,2657.81,24.4,Hyderabad,Online,Debit Card,Regular,0,
ORD4888,2023-05-04,Clothing,Zara,4721.23,1,15,4013.05,822.68,20.5,Delhi,In-Store,Debit Card,Premium,0,
ORD4583,2023-05-04,Home & Kitchen,Usha,13681.31,1,0,13681.31,4733.73,34.6,Mumbai,Mobile App,Debit Card,Regular,0,4.1
ORD5563,2023-05-05,Clothing,Zara,3230.41,2,15,5491.7,779.82,14.2,Mumbai,Mobile App,UPI,Regular,0,3.2
ORD5247,2023-05-05,Beauty,Nykaa,2728.93,1,30,1910.25,477.56,25.0,Mumbai,In-Store,UPI,VIP,0,
ORD5900,2023-05-05,Clothing,Zara,1727.74,3,20,4146.58,1273.0,30.7,Bangalore,Mobile App,UPI,Regular,0,
ORD1624,2023-05-06,Grocery,Britannia,580.08,1,5,551.08,93.13,16.9,Delhi,In-Store,Cash,Regular,0,2.6
ORD4045,2023-05-06,Electronics,Xiaomi,33993.89,3,5,96882.59,23736.23,24.5,Bangalore,Online,UPI,Regular,0,3.9
ORD2789,2023-05-06,Beauty,Maybelline,713.77,2,5,1356.16,287.51,21.2,Lucknow,In-Store,UPI,Regular,0,3.6
ORD2354,2023-05-07,Home & Kitchen,Bosch,11504.19,5,0,57520.95,10583.85,18.4,Lucknow,Online,Credit Card,New,0,2.8
ORD2941,2023-05-07,Home & Kitchen,Usha,9581.75,2,0,19163.5,2912.85,15.2,Bangalore,In-Store,Cash,Regular,0,3.6
ORD4198,2023-05-07,Home & Kitchen,Bajaj,11595.72,2,5,22031.87,6367.21,28.9,Hyderabad,In-Store,Credit Card,Premium,0,3.5
ORD2782,2023-05-08,Beauty,Maybelline,2712.77,1,5,2577.13,208.75,8.1,Mumbai,In-Store,Credit Card,Regular,0,3.1
ORD5751,2023-05-08,Home & Kitchen,Prestige,12206.2,1,5,11595.89,1878.53,16.2,Hyderabad,In-Store,Credit Card,New,0,4.4
ORD5145,2023-05-08,Grocery,Patanjali,1445.51,5,15,6143.42,804.79,13.1,Jaipur,Online,Credit Card,New,0,
ORD5951,2023-05-08,Beauty,Dove,1661.79,3,10,4486.83,1292.21,28.8,Chennai,In-Store,UPI,Regular,0,4.7
ORD2352,2023-05-09,Electronics,Samsung,57980.44,1,10,52182.4,11219.22,21.5,Mumbai,In-Store,Debit Card,Regular,0,4.8
ORD2123,2023-05-09,Electronics,LG,56674.75,2,10,102014.55,27339.9,26.8,Mumbai,Mobile App,Credit Card,VIP,0,2.8
ORD4150,2023-05-09,Clothing,Levi's,427.95,5,15,1818.79,352.85,19.4,Pune,Mobile App,UPI,New,0,2.8
ORD5065,2023-05-09,Clothing,Levi's,3848.06,1,0,3848.06,765.76,19.9,Pune,Mobile App,UPI,Regular,0,
ORD1796,2023-05-09,Home & Kitchen,Usha,7556.68,1,10,6801.01,2223.93,32.7,Ahmedabad,Online,Credit Card,Regular,0,2.8
ORD5763,2023-05-10,Electronics,Xiaomi,9313.52,3,25,20955.42,2472.74,11.8,Pune,Online,UPI,New,0,
ORD4086,2023-05-10,Home & Kitchen,Bajaj,18529.89,1,10,16676.9,2067.94,12.4,Chennai,Online,Debit Card,New,0,2.8
ORD5151,2023-05-10,Grocery,Amul,1002.14,3,10,2705.78,257.05,9.5,Jaipur,Mobile App,Cash,Regular,0,3.4
ORD2848,2023-05-11,Grocery,Patanjali,812.48,1,5,771.86,161.32,20.9,Ahmedabad,In-Store,UPI,Premium,0,
ORD1423,2023-05-11,Beauty,Dove,2334.44,2,10,4201.99,1462.29,34.8,Pune,Online,Debit Card,New,0,
ORD1475,2023-05-11,Sports,Yonex,733.03,3,15,1869.23,416.84,22.3,Chennai,Mobile App,UPI,New,0,4.8
ORD2904,2023-05-11,Electronics,LG,51044.02,2,0,102088.04,9187.92,9.0,Mumbai,In-Store,Debit Card,Regular,0,
ORD5731,2023-05-11,Home & Kitchen,Bajaj,3662.78,4,0,14651.12,1553.02,10.6,Bangalore,Mobile App,Debit Card,Premium,0,4.8
ORD5682,2023-05-12,Beauty,Maybelline,717.85,1,0,717.85,229.71,32.0,Ahmedabad,In-Store,Credit Card,Regular,1,
ORD1214,2023-05-12,Home & Kitchen,Bosch,12037.97,1,15,10232.27,1360.89,13.3,Jaipur,Online,UPI,Regular,0,
ORD5613,2023-05-12,Clothing,Adidas,2450.98,1,5,2328.43,349.26,15.0,Jaipur,In-Store,Cash,Regular,0,
ORD2841,2023-05-12,Home & Kitchen,Usha,3822.68,4,0,15290.72,4480.18,29.3,Delhi,In-Store,UPI,Premium,0,5.0
ORD5762,2023-05-12,Beauty,Nykaa,1554.52,1,25,1165.89,241.34,20.7,Lucknow,Online,Debit Card,Premium,0,
ORD4124,2023-05-12,Electronics,LG,28971.23,1,5,27522.67,7265.98,26.4,Chennai,In-Store,UPI,Premium,0,
ORD3638,2023-05-13,Sports,Yonex,3326.89,1,15,2827.86,837.05,29.6,Hyderabad,Online,UPI,Regular,0,4.0
ORD3348,2023-05-13,Grocery,Patanjali,1400.6,1,5,1330.57,327.32,24.6,Mumbai,In-Store,Debit Card,New,0,3.2
ORD5371,2023-05-13,Electronics,Sony,14682.03,5,0,73410.15,17031.15,23.2,Lucknow,In-Store,UPI,Regular,0,3.6
ORD3170,2023-05-13,Beauty,L'Oreal,1010.49,1,5,959.97,333.11,34.7,Bangalore,In-Store,Credit Card,Regular,0,3.3
ORD3875,2023-05-14,Beauty,L'Oreal,942.77,3,5,2686.89,755.02,28.1,Ahmedabad,Online,Debit Card,Regular,0,
ORD5078,2023-05-14,Home & Kitchen,Usha,9918.21,1,10,8926.39,2115.55,23.7,Ahmedabad,Mobile App,EMI,New,0,4.6
ORD2037,2023-05-14,Clothing,Zara,413.31,1,0,413.31,54.97,13.3,Jaipur,In-Store,UPI,Regular,0,
ORD2831,2023-05-14,Home & Kitchen,Prestige,15364.13,1,15,13059.51,3108.16,23.8,Delhi,Mobile App,UPI,New,0,
ORD2472,2023-05-14,Beauty,Nykaa,222.56,1,10,200.3,60.69,30.3,Delhi,Mobile App,Debit Card,Regular,0,3.2
ORD3780,2023-05-14,Beauty,Nykaa,2738.38,4,20,8762.82,1463.39,16.7,Lucknow,Online,UPI,Premium,0,4.2
ORD4199,2023-05-15,Beauty,Maybelline,1479.32,3,5,4216.06,1226.87,29.1,Jaipur,In-Store,UPI,Regular,0,3.8
ORD5642,2023-05-15,Clothing,Levi's,4785.96,1,0,4785.96,765.75,16.0,Chennai,In-Store,Debit Card,Regular,0,3.0
ORD1886,2023-05-15,Sports,Yonex,3922.8,1,20,3138.24,294.99,9.4,Delhi,In-Store,UPI,Regular,0,3.0
ORD1406,2023-05-15,Sports,Nike,7796.36,1,5,7406.54,2221.96,30.0,Lucknow,Online,EMI,Premium,0,2.9
ORD3915,2023-05-15,Sports,Adidas,3014.79,1,15,2562.57,722.64,28.2,Mumbai,Online,UPI,Regular,0,
ORD5734,2023-05-15,Electronics,Xiaomi,73089.86,1,5,69435.37,14650.86,21.1,Hyderabad,Mobile App,UPI,New,1,2.8
ORD1290,2023-05-15,Electronics,Sony,33602.95,3,0,100808.85,15020.52,14.9,Hyderabad,In-Store,Credit Card,New,0,3.7
ORD5746,2023-05-16,Electronics,LG,20933.94,2,20,33494.3,7770.68,23.2,Mumbai,Mobile App,UPI,Regular,0,
ORD2428,2023-05-16,Sports,Nike,4488.7,1,5,4264.26,1134.29,26.6,Kolkata,Mobile App,Debit Card,Premium,0,2.6
ORD3026,2023-05-16,Clothing,Zara,2985.38,1,25,2239.03,530.65,23.7,Ahmedabad,Online,UPI,Regular,0,3.6
ORD3496,2023-05-16,Home & Kitchen,Philips,1871.44,1,20,1497.15,203.61,13.6,Delhi,Mobile App,EMI,Premium,0,
ORD5508,2023-05-16,Home & Kitchen,Bajaj,5868.7,4,5,22301.06,4794.73,21.5,Mumbai,Online,UPI,Regular,0,3.2
ORD1781,2023-05-16,Sports,Puma,2687.1,2,0,5374.2,935.11,17.4,Kolkata,Online,Debit Card,Regular,0,
ORD4151,2023-05-16,Electronics,Sony,54915.68,3,25,123560.28,13220.95,10.7,Chennai,Online,UPI,Regular,0,4.8
ORD4145,2023-05-16,Clothing,Nike,4323.27,2,10,7781.89,2459.08,31.6,Jaipur,In-Store,Cash,Regular,0,2.8
ORD2937,2023-05-16,Clothing,Zara,2824.92,2,0,5649.84,790.98,14.0,Ahmedabad,Online,UPI,New,0,
ORD5040,2023-05-17,Electronics,Xiaomi,48044.65,2,0,96089.3,33535.17,34.9,Bangalore,Online,UPI,New,0,3.3
ORD2987,2023-05-17,Sports,Nike,7161.47,1,20,5729.18,1208.86,21.1,Hyderabad,Mobile App,Cash,Regular,0,2.6
ORD3125,2023-05-17,Beauty,Nykaa,2582.63,4,25,7747.89,2138.42,27.6,Delhi,Online,UPI,Regular,1,4.7
ORD1885,2023-05-17,Clothing,Nike,1133.92,5,0,5669.6,878.79,15.5,Chennai,Online,Cash,VIP,0,3.0
ORD1797,2023-05-17,Home & Kitchen,Bajaj,13485.1,2,15,22924.67,3943.04,17.2,Delhi,In-Store,Credit Card,VIP,0,4.4
ORD3857,2023-05-17,Electronics,Xiaomi,45141.5,5,0,225707.5,66358.0,29.4,Lucknow,Mobile App,UPI,Regular,0,3.3
ORD5954,2023-05-17,Clothing,Nike,3658.35,1,0,3658.35,541.44,14.8,Bangalore,In-Store,Credit Card,New,0,3.0
ORD2610,2023-05-18,Electronics,Apple,63710.75,2,20,101937.2,10193.72,10.0,Jaipur,In-Store,Credit Card,New,0,4.9
ORD4691,2023-05-18,Grocery,Patanjali,291.1,2,0,582.2,185.14,31.8,Chennai,Online,EMI,New,0,
ORD1938,2023-05-18,Clothing,Nike,3345.11,1,0,3345.11,488.39,14.6,Mumbai,Mobile App,Credit Card,Regular,0,3.0
ORD3002,2023-05-18,Grocery,Amul,842.84,2,10,1517.11,529.47,34.9,Jaipur,Online,Credit Card,Regular,0,2.8
ORD4587,2023-05-18,Beauty,L'Oreal,227.1,3,0,681.3,104.24,15.3,Lucknow,In-Store,Cash,VIP,0,2.6
ORD3465,2023-05-18,Grocery,Britannia,1457.27,1,10,1311.54,386.9,29.5,Delhi,In-Store,UPI,Regular,0,
ORD3670,2023-05-18,Clothing,H&M,587.43,3,0,1762.29,181.52,10.3,Hyderabad,In-Store,Debit Card,New,0,
ORD3809,2023-05-18,Grocery,Amul,786.76,1,10,708.08,233.67,33.0,Bangalore,Online,Credit Card,Premium,0,2.8
ORD2795,2023-05-19,Electronics,Samsung,34309.37,2,10,61756.87,12289.62,19.9,Kolkata,Online,Credit Card,Regular,0,
ORD4932,2023-05-19,Grocery,ITC,933.32,2,20,1493.31,324.05,21.7,Pune,Mobile App,UPI,Premium,0,4.7
ORD2048,2023-05-19,Home & Kitchen,Usha,14482.31,4,5,55032.78,9465.64,17.2,Hyderabad,Online,UPI,VIP,0,2.5
ORD3904,2023-05-19,Grocery,Amul,1293.18,2,0,2586.36,677.63,26.2,Kolkata,In-Store,Credit Card,Regular,0,3.2
ORD1952,2023-05-20,Grocery,Nestle,374.39,3,0,1123.17,212.28,18.9,Pune,In-Store,EMI,Regular,0,4.4
ORD5948,2023-05-20,Sports,Nike,487.92,2,10,878.26,281.92,32.1,Bangalore,In-Store,Debit Card,Regular,0,4.3
ORD1365,2023-05-20,Clothing,Zara,1551.41,1,10,1396.27,329.52,23.6,Delhi,Online,Credit Card,Regular,0,2.6
ORD2879,2023-05-20,Home & Kitchen,Bajaj,18047.91,3,5,51436.54,13527.81,26.3,Kolkata,Online,UPI,Regular,0,3.6
ORD1300,2023-05-20,Clothing,Nike,1600.4,1,10,1440.36,244.86,17.0,Ahmedabad,Online,Credit Card,Regular,0,
ORD2366,2023-05-20,Grocery,Nestle,1084.32,5,5,5150.52,1653.32,32.1,Chennai,Mobile App,UPI,Regular,0,3.1
ORD1959,2023-05-20,Sports,Puma,7079.17,1,10,6371.25,1994.2,31.3,Hyderabad,In-Store,Cash,New,0,3.5
ORD5778,2023-05-21,Grocery,Britannia,881.11,3,20,2114.66,458.88,21.7,Jaipur,Online,Credit Card,Regular,0,3.0
ORD1379,2023-05-21,Home & Kitchen,Usha,15636.19,2,20,25017.9,6854.9,27.4,Kolkata,Online,Debit Card,Premium,0,4.5
ORD4973,2023-05-21,Beauty,Maybelline,877.45,3,10,2369.12,672.83,28.4,Hyderabad,Online,UPI,VIP,0,4.4
ORD3477,2023-05-22,Beauty,Nykaa,1425.48,2,25,2138.22,720.58,33.7,Kolkata,In-Store,UPI,Premium,0,3.3
ORD4791,2023-05-22,Clothing,H&M,3605.06,1,0,3605.06,616.47,17.1,Ahmedabad,Mobile App,EMI,New,0,4.1
ORD1371,2023-05-22,Sports,Puma,2801.84,1,0,2801.84,487.52,17.4,Pune,In-Store,UPI,VIP,1,
ORD1149,2023-05-22,Beauty,Dove,2632.09,1,5,2500.49,675.13,27.0,Delhi,Mobile App,UPI,New,0,
ORD1761,2023-05-22,Clothing,Zara,2526.59,3,5,7200.78,684.07,9.5,Delhi,In-Store,Credit Card,Regular,0,3.2
ORD4937,2023-05-22,Beauty,Dove,568.83,1,10,511.95,160.24,31.3,Delhi,Online,Credit Card,Regular,0,
ORD5785,2023-05-23,Electronics,Xiaomi,11226.34,2,5,21330.05,6996.26,32.8,Lucknow,Mobile App,Cash,Regular,0,
ORD3883,2023-05-23,Beauty,Dove,202.13,1,0,202.13,35.57,17.6,Lucknow,Mobile App,Debit Card,Regular,0,4.3
ORD3043,2023-05-23,Home & Kitchen,Usha,15322.59,1,0,15322.59,2604.84,17.0,Mumbai,Online,Cash,VIP,0,3.6
ORD4254,2023-05-23,Electronics,Apple,5857.72,1,15,4979.06,507.86,10.2,Jaipur,In-Store,UPI,Regular,0,
ORD1013,2023-05-23,Clothing,Zara,1889.0,2,0,3778.0,525.14,13.9,Delhi,Online,UPI,Regular,0,3.8
ORD2254,2023-05-24,Clothing,Nike,1635.35,4,10,5887.26,1359.96,23.1,Pune,Online,Credit Card,New,0,4.5
ORD2163,2023-05-24,Clothing,Levi's,2957.1,1,15,2513.53,804.33,32.0,Lucknow,Online,EMI,Regular,0,
ORD5186,2023-05-24,Grocery,ITC,631.58,3,0,1894.74,306.95,16.2,Lucknow,In-Store,Cash,Regular,0,
ORD2064,2023-05-24,Clothing,Adidas,3846.21,1,5,3653.9,292.31,8.0,Ahmedabad,Online,Credit Card,New,0,4.7
ORD5589,2023-05-24,Grocery,Patanjali,1082.39,1,30,757.67,168.2,22.2,Ahmedabad,Online,EMI,Premium,0,3.9
ORD2003,2023-05-24,Home & Kitchen,Usha,14162.6,3,0,42487.8,5735.85,13.5,Hyderabad,In-Store,Debit Card,New,0,4.8
ORD4944,2023-05-24,Home & Kitchen,Philips,16838.32,1,0,16838.32,3468.69,20.6,Hyderabad,Online,EMI,New,0,3.5
ORD1675,2023-05-25,Clothing,Adidas,846.07,2,10,1522.93,520.84,34.2,Pune,In-Store,Debit Card,Premium,0,4.0
ORD4746,2023-05-25,Sports,Decathlon,7428.62,1,0,7428.62,1522.87,20.5,Lucknow,Mobile App,UPI,Regular,0,
ORD2641,2023-05-25,Sports,Decathlon,7390.24,1,5,7020.73,1460.31,20.8,Mumbai,In-Store,Credit Card,New,0,3.3
ORD1909,2023-05-25,Clothing,Adidas,343.59,2,0,687.18,142.25,20.7,Mumbai,In-Store,Cash,New,0,3.5
ORD2111,2023-05-25,Clothing,Zara,1385.02,1,0,1385.02,137.12,9.9,Kolkata,In-Store,UPI,VIP,0,4.3
ORD3558,2023-05-26,Electronics,Samsung,46442.5,1,10,41798.25,13082.85,31.3,Pune,Online,UPI,Regular,0,
ORD3925,2023-05-26,Electronics,LG,77810.34,1,25,58357.75,6127.56,10.5,Hyderabad,In-Store,UPI,Regular,0,5.0
ORD4386,2023-05-26,Beauty,Maybelline,2426.39,1,0,2426.39,351.83,14.5,Delhi,Mobile App,Credit Card,Premium,0,3.4
ORD1822,2023-05-27,Electronics,Apple,35239.63,3,10,95147.0,29210.13,30.7,Chennai,In-Store,Credit Card,Regular,0,2.6
ORD1341,2023-05-27,Clothing,Nike,4193.61,1,0,4193.61,1044.21,24.9,Jaipur,Online,Cash,New,0,
ORD1504,2023-05-27,Sports,Nike,6806.29,2,15,11570.69,1920.73,16.6,Ahmedabad,Mobile App,UPI,Regular,0,3.2
ORD1220,2023-05-27,Electronics,LG,12643.05,3,0,37929.15,3679.13,9.7,Chennai,In-Store,Cash,Regular,0,4.0
ORD1602,2023-05-27,Grocery,Nestle,315.98,1,0,315.98,26.54,8.4,Chennai,Online,UPI,VIP,0,4.2
ORD5099,2023-05-28,Electronics,Xiaomi,45499.57,2,0,90999.14,29665.72,32.6,Bangalore,In-Store,Debit Card,Regular,0,2.9
ORD3673,2023-05-28,Sports,Decathlon,4984.37,3,10,13457.8,1816.8,13.5,Delhi,In-Store,UPI,Regular,0,3.0
ORD4481,2023-05-28,Sports,Puma,763.08,4,0,3052.32,271.66,8.9,Bangalore,In-Store,Credit Card,Regular,0,
ORD4191,2023-05-29,Sports,Yonex,753.45,1,0,753.45,180.07,23.9,Kolkata,Online,UPI,Premium,0,4.1
ORD3737,2023-05-29,Beauty,Lakme,2743.16,1,5,2606.0,403.93,15.5,Jaipur,Online,UPI,New,0,2.7
ORD5975,2023-05-29,Beauty,Nykaa,2249.94,3,0,6749.82,890.98,13.2,Pune,Online,UPI,Regular,0,
ORD3858,2023-05-29,Home & Kitchen,Usha,9925.76,1,10,8933.18,902.25,10.1,Chennai,Online,Credit Card,Regular,0,4.5
ORD3760,2023-05-30,Beauty,Lakme,185.73,2,5,352.89,78.69,22.3,Jaipur,Online,Cash,Premium,0,4.4
ORD3798,2023-05-30,Clothing,Nike,3909.85,4,10,14075.46,4025.58,28.6,Delhi,Mobile App,Cash,Premium,0,3.1
ORD3541,2023-05-30,Beauty,Dove,1217.56,4,10,4383.22,802.13,18.3,Pune,In-Store,Credit Card,Regular,0,
ORD1441,2023-05-30,Grocery,Patanjali,1211.63,3,0,3634.89,1017.77,28.0,Jaipur,In-Store,Debit Card,Regular,0,4.3
ORD2314,2023-05-30,Grocery,Patanjali,765.0,2,25,1147.5,190.49,16.6,Chennai,In-Store,EMI,VIP,1,
ORD3609,2023-05-30,Home & Kitchen,Usha,8256.27,1,0,8256.27,2790.62,33.8,Lucknow,Online,Credit Card,Premium,1,3.5
ORD3593,2023-05-30,Clothing,Nike,1555.11,1,20,1244.09,350.83,28.2,Lucknow,Mobile App,Credit Card,Regular,0,5.0
ORD3645,2023-05-31,Beauty,Nykaa,935.99,2,20,1497.58,519.66,34.7,Bangalore,In-Store,Debit Card,Regular,0,3.8
ORD1497,2023-05-31,Home & Kitchen,Prestige,5142.5,1,15,4371.12,738.72,16.9,Lucknow,Online,Cash,New,1,
ORD3493,2023-05-31,Electronics,LG,22801.33,4,20,72964.26,8609.78,11.8,Hyderabad,In-Store,Cash,Regular,0,4.7
ORD5946,2023-05-31,Beauty,Lakme,2916.62,3,0,8749.86,1688.72,19.3,Delhi,Online,Credit Card,Regular,1,
ORD4636,2023-05-31,Beauty,Maybelline,1314.9,1,5,1249.15,176.13,14.1,Ahmedabad,Online,UPI,Regular,1,4.9
ORD4511,2023-05-31,Clothing,Levi's,3153.36,3,0,9460.08,1258.19,13.3,Ahmedabad,Online,Debit Card,New,0,
ORD4690,2023-05-31,Clothing,Adidas,2504.86,1,15,2129.13,234.2,11.0,Bangalore,Mobile App,UPI,Regular,0,2.6
ORD2031,2023-06-01,Sports,Decathlon,847.12,2,15,1440.1,473.79,32.9,Ahmedabad,In-Store,UPI,Premium,0,3.9
ORD3110,2023-06-01,Sports,Decathlon,3844.92,4,0,15379.68,4583.14,29.8,Mumbai,Mobile App,EMI,Regular,0,3.6
ORD5249,2023-06-01,Sports,Puma,5967.98,4,0,23871.92,2291.7,9.6,Chennai,In-Store,UPI,New,0,4.7
ORD4058,2023-06-01,Clothing,H&M,4224.81,1,10,3802.33,764.27,20.1,Mumbai,In-Store,Cash,Regular,0,
ORD2242,2023-06-01,Electronics,Samsung,61176.7,1,0,61176.7,17557.71,28.7,Jaipur,In-Store,Debit Card,New,0,3.2
ORD2014,2023-06-01,Clothing,Adidas,411.92,1,20,329.54,102.82,31.2,Chennai,Online,Debit Card,New,0,4.4
ORD5931,2023-06-01,Sports,Puma,1418.56,1,15,1205.78,132.64,11.0,Jaipur,Mobile App,Cash,New,0,4.7
ORD5691,2023-06-01,Clothing,Nike,487.17,2,10,876.91,167.49,19.1,Pune,In-Store,Cash,Premium,0,3.2
ORD2834,2023-06-01,Home & Kitchen,Philips,19420.83,2,25,29131.25,10079.41,34.6,Kolkata,Mobile App,Debit Card,Regular,0,2.7
ORD4222,2023-06-02,Home & Kitchen,Prestige,5165.06,2,30,7231.08,2415.18,33.4,Mumbai,In-Store,Credit Card,VIP,0,
ORD2442,2023-06-02,Grocery,Patanjali,174.47,1,10,157.02,35.49,22.6,Jaipur,In-Store,Debit Card,Regular,0,3.9
ORD3505,2023-06-02,Grocery,ITC,1114.11,1,10,1002.7,304.82,30.4,Ahmedabad,Mobile App,UPI,Regular,0,3.7
ORD5905,2023-06-02,Sports,Yonex,1368.05,3,0,4104.15,870.08,21.2,Kolkata,Online,Cash,Premium,0,3.9
ORD5800,2023-06-02,Clothing,H&M,4807.87,2,5,9134.95,3087.61,33.8,Chennai,In-Store,Credit Card,Regular,0,3.2
ORD3718,2023-06-03,Beauty,Maybelline,1139.54,1,0,1139.54,369.21,32.4,Mumbai,In-Store,Credit Card,Regular,0,2.9
ORD1836,2023-06-03,Grocery,Amul,1457.29,3,20,3497.5,1154.17,33.0,Lucknow,Online,Credit Card,Regular,0,4.5
ORD5550,2023-06-03,Grocery,ITC,1288.68,1,30,902.08,236.34,26.2,Pune,Online,UPI,VIP,0,
ORD1500,2023-06-03,Sports,Adidas,2612.29,5,5,12408.38,3710.11,29.9,Delhi,Online,UPI,Regular,0,4.8
ORD4716,2023-06-03,Home & Kitchen,Usha,8855.18,1,10,7969.66,2366.99,29.7,Jaipur,In-Store,EMI,Regular,0,4.4
ORD5881,2023-06-04,Beauty,L'Oreal,2540.01,2,10,4572.02,1115.57,24.4,Lucknow,Mobile App,Credit Card,Premium,0,
ORD4397,2023-06-04,Home & Kitchen,Usha,12252.13,1,0,12252.13,1837.82,15.0,Lucknow,Online,EMI,Regular,0,5.0
ORD2342,2023-06-04,Home & Kitchen,Philips,556.27,5,0,2781.35,759.31,27.3,Lucknow,In-Store,Cash,Regular,0,2.7
ORD1315,2023-06-04,Grocery,Patanjali,646.87,1,0,646.87,170.77,26.4,Chennai,Online,Debit Card,Regular,0,3.1
ORD3530,2023-06-05,Electronics,LG,16787.0,1,15,14268.95,2511.34,17.6,Chennai,Online,UPI,New,0,4.0
ORD3767,2023-06-05,Sports,Yonex,4012.91,2,5,7624.53,1288.55,16.9,Ahmedabad,In-Store,Cash,Regular,0,
